0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Name
1009647614,574393854,380319688,561040402,784073813,762599914,573406803,1003295134,532362483,277546248,807360121,896714276,869913637,681870671,969392651,662053871,603512453,1094571134,1257890044,424860650,785198572,764065744,1089639248,606807501,1127719376,757520903,Not Truck
430702591,545280165,260833094,295943726,285130292,184948717,144210966,223695911,28657859,152047396,37612554,120453527,119690313,96003227,124287455,266363471,15449130,159826933,281287814,130255581,426225774,158264229,404642257,102057944,980471995,25251991,Not Truck
145031168,1130957342,600163069,1025070215,361878570,577053374,1063224895,890973164,103140599,763844350,698623134,686707797,245870616,450555802,634252824,359088211,491527806,154087672,536700429,264496865,862399125,179156372,699747676,762969955,538992163,962396810,Not Truck
326041599,534432426,325332909,494010664,135369688,103421954,102936446,249791063,167503028,146401894,17738175,42141635,112056106,70947661,165684048,97160993,290354287,267616643,73426968,59528625,285826546,184935351,326754937,243655995,395967809,279961669,Not Truck
289800192,695261761,1110249526,842387972,347564236,1387907216,1080419170,552592218,734751960,684662712,991236090,1287580936,1068574076,67376394,841735557,1131735044,1045592935,969397767,883467423,806280513,835004904,1334042780,869326430,918138411,1290404538,654836496,Not Truck
379322368,488324550,362306575,544338872,352842157,258258729,510641813,357679920,374101921,158368052,398413880,260688377,442745865,561716662,503223105,748945140,482363925,678257481,468967970,1132697570,570160992,692474805,63236212,1131294276,1002902119,717947198,Not Truck
550699007,844593494,407885246,567769356,624498089,120437659,386867878,167623307,359120420,575338461,442862823,878909227,663373922,1031412470,479466441,1102004828,411663754,1174912106,478631357,446827720,433256965,585233504,533769570,920756461,537802715,885514988,Not Truck
748945407,418532329,224870341,571638500,400207733,165293485,260281976,841018110,500159685,281381263,59610404,407987482,194229759,161031674,121233974,316799352,125099821,158891461,59072406,131610590,350606921,34787302,224700801,262467241,163851553,240712403,Not Truck
923926527,443991821,940190007,315712876,101701747,539403189,1003100228,729452407,1001178440,1220308124,999457521,468468965,972305927,762730617,1191697698,1014240230,504390266,1113489390,1259947562,544118395,575166474,1049594714,404811495,1176377214,157114547,403962559,Not Truck
222429184,143446395,378335988,387139357,290236300,103220448,185635564,366094711,90097008,296144189,301657922,216899315,94639691,261842283,251148171,281659889,130273436,334125550,270210753,121989626,449807542,171908904,321041014,59945543,416985761,779292613,Not Truck
530251775,323677411,389042382,300968102,369813664,62507723,200353997,406074700,166740025,139850100,227472415,148659507,205206386,162842625,149104071,114866371,254701466,209731076,428983713,157299295,350896016,282673086,490303921,1141239138,822194882,378953163,Not Truck
478937087,604321993,267262179,152288961,542718044,192723776,410283080,502571389,659715853,350630235,458502991,578491085,657363422,360274555,955260746,1132265926,800329081,621167252,891542316,777866390,891835833,462561729,57314014,1147991232,838059969,356481194,Not Truck
761004031,612362529,705094070,369860383,317148080,664664360,419976637,878619356,171667101,279795055,528471333,312893466,738799757,517593272,370668252,193448718,266142183,780576748,528688063,835768936,261236557,495956538,473535919,967053110,757974822,535013828,Not Truck
964820992,359248850,702843334,752845089,142441165,671346762,294463023,364422658,317440662,245022114,419239616,446346229,193141557,528491535,499016841,714473666,488816095,95449095,397076612,732684712,426595108,992015190,466326525,1052519823,1143884728,787966832,Not Truck
398196736,510291013,317985436,89674599,715364563,10999315,609508806,434542838,149396934,738635920,612154341,259158227,647159467,527950639,731995180,283049418,78065824,695774967,673529750,1263780498,463361782,1141347124,759871091,337069299,587541992,778421377,Not Truck
305856512,449189280,330864952,200117371,238380153,385448196,145269255,171925923,171033818,51602494,166268829,290885875,188604882,63160759,230616039,145987533,182893399,75979290,99140654,156304967,96555581,288390283,70991371,62436962,507701709,360888385,Not Truck
283836416,342609446,66543748,197848587,7271100,164997100,88301607,173234719,155653760,108528407,54557509,88977254,87211217,206459209,122231694,162651433,88823271,97080839,41055414,175490944,314958792,315724500,381761701,112677302,213695943,343836849,Not Truck
7733247,240796588,480376568,199369641,115842698,423918064,165572038,98168684,43640480,203236265,112831001,23950157,12878699,61043609,43927334,57795079,107399518,120375441,102297591,105742066,352449594,292322731,449295629,149465922,583610587,307554359,Not Truck
89849856,1377836178,438648564,409054161,401339084,1313227580,173221231,215533039,758187365,1354427806,1303032698,484994887,1467834102,1034322600,772912491,582552995,1126757602,920660362,813487788,985090216,702171839,515315997,1182426318,1100562592,517091816,800866248,Not Truck
197001215,1286598706,535565944,839816445,789508963,1077425644,769554844,948524860,1184277656,558965445,1066971562,582808417,850652301,351783674,964969784,1063114255,892394205,820563304,1000983801,967909109,314882813,1296959814,510763173,667446387,579909052,1412131508,Not Truck
179175423,873654919,1118714912,1259759990,951995678,1175791442,1144056674,557495421,879116311,937218769,1051801192,562663437,943407864,1329045994,331340232,350954076,886854257,788215333,223690146,822937003,612119243,336707137,407760625,869499389,734835469,939279330,Not Truck
782696447,473736074,548385892,794594755,82069443,565101469,109968050,650075316,324859839,556180950,404866797,404921167,293019447,605532232,45503603,826774785,562461688,843879954,417593594,88115570,783183543,1127598812,1051303266,499979203,905446918,738077620,Not Truck
631177215,620897750,883614551,818327577,755708016,1342062504,472971881,1154777362,691191810,768331343,1014548234,889261289,1095495146,908543406,1193156990,175414856,1364856544,515646768,423944075,1061873865,572588857,279063103,1211917688,693480731,959016797,1399878870,Not Truck
64618495,893506830,34086501,432001573,181604826,437313594,129761371,440316765,254019670,508024400,150516925,475078453,245807391,482058584,253222305,539640808,159671527,614193920,592954959,532915984,413344648,470880056,313140585,739273329,1260695610,123867374,Not Truck
786366465,1073956618,206945634,648646256,542083655,265215896,550051030,564085002,334894371,95011391,155185124,664986157,676233129,786419581,178574392,255104732,1299982004,1056158965,501401255,874135149,581085721,842913966,488646019,234303197,1347531532,857250778,Not Truck
953024513,531226974,583874818,1068133385,780953456,1317336896,1045545020,695013615,1227669258,1104363506,988098660,918976610,627194645,850100696,692891917,524439447,373808365,595570980,1208760780,638501575,931903411,549530065,1033371986,856616652,1411853668,869314707,Not Truck
992870400,507092882,240527115,411303557,240588395,240623645,219045817,355960625,377017386,243135888,144542898,84158546,309208158,250180519,258586117,248347009,89805269,462751204,330007980,693183732,188285629,721822950,283923259,1090625102,1119612362,950387516,Not Truck
202964992,439342862,240353282,170521523,305181601,312985188,341200192,509174836,212764322,403074752,246165049,209822692,626533165,324888339,724278915,234774545,436870720,417306099,286283745,903078720,558170653,921744699,780525183,1147442968,1172454964,434231588,Not Truck
991428609,467716997,167172830,428801149,133665375,476599940,291128579,1082359618,796525762,573898667,471003426,1116173444,612521720,825679409,125892830,1015571131,760811489,629100424,894285958,847754191,1098882248,1272313386,583064426,342849475,320959229,986647733,Not Truck
32768000,364755068,762998434,868272677,880876530,860509726,944813405,1008027063,327774253,956700873,774706040,839796188,453471699,173335063,909053791,932896423,900002437,575597443,509310280,1209310174,618293081,943837136,1130261744,177666965,805532460,394175423,Not Truck
104923136,240802197,976798757,477077180,809605939,252171733,260253189,792181804,576486370,856547298,693481985,193980089,1015619109,942736073,735146768,1156655706,1432348240,1007807532,905009792,793681642,1041730123,265023484,663808274,905521053,1173335726,737235442,Not Truck
480641023,243601688,195233960,511930757,351101234,520937312,460318311,467170402,532989657,69310462,191760794,308855680,366625071,542878173,42246175,285260697,846440125,814731160,341722052,482591202,504021160,610797050,870086383,763965455,802260021,955840407,Not Truck
157941760,837985744,387194538,585953234,481751237,847709607,359770800,333715251,452957194,489241352,799157802,149172079,510230322,673623720,246879452,901545096,142919020,202468330,586323616,166421997,1159299780,110284062,1115571656,880322665,236267937,1158292004,Not Truck
151060480,366666300,509069326,360043233,245530114,24376617,278153518,395265260,392613024,111332017,126442893,451978677,620093671,833999625,493690378,393848838,330908315,420006950,875045002,527264069,333100324,769386051,663772676,666349630,692850752,1166961332,Not Truck
99024895,580854091,233796582,359315558,299754174,666063950,352636808,735133607,232709476,548522191,695241866,81480806,1034584006,162579375,937898009,286331689,497599446,738787978,1235901200,863271614,982735236,550269611,317633331,556427291,1122480622,613416269,Not Truck
244776959,612143604,375259393,216384519,213858694,100143543,169837950,416453486,253089879,361496314,193441302,154316337,144223735,308762600,253237371,295331193,258381496,308036175,500400688,387718475,393335797,189901583,161634934,581529160,578674381,543378689,Not Truck
857931775,972336866,570548218,298443931,641952154,1046411846,581398376,894830055,374704041,453841335,1079925720,721300957,986381838,683048438,620970429,1028602233,867751483,1209897152,1052481208,441243229,768743364,1106066750,776876001,880318304,377932045,736392451,Not Truck
922157055,559503728,875588155,986560021,241476416,649859656,533367565,446141040,239636844,1097651182,805294198,613216251,1072985450,532257432,864830590,826456683,334286455,399949535,499375140,233927004,690031725,1011763763,1203626412,663973882,926562763,1154110008,Not Truck
685441024,658655332,242113800,423874868,572420254,739198865,507916903,728727050,131872128,1007988172,678571671,677676752,683150349,310605754,1040120483,1185621114,1013685200,684860371,421290969,639038139,1353367130,572732440,574682386,672142149,957850071,846677504,Not Truck
178978816,611537308,660613172,312018881,494607298,460289943,292244828,596053014,203682814,586289579,451883687,419551682,574517938,398208083,596647473,557792120,409784392,458522210,630070864,774545959,1008042883,1170160922,210311447,617194868,760250236,397246416,Not Truck
328531968,522206158,384048892,381779854,1062981077,761430795,505213867,657711005,1070756057,878351195,429762535,902220141,380949871,1116097216,647680586,179161736,465244288,1076464936,1079247100,921013840,1220896226,1373773668,863218120,705495920,762678165,506416435,Not Truck
547684351,598939619,977302543,708769526,616717744,1023776438,1309294804,752107509,1315563074,276707555,663586173,939151323,261972026,686705996,642032641,1194982996,290900581,589392466,360294964,1232728956,894734696,737869871,621753787,798894327,433305365,828953615,Not Truck
323420160,322038156,79571365,141654688,325679851,145850644,115473762,244323063,87713221,73476217,274924195,183783709,125058950,193152670,56126122,186432532,280371678,259771064,31706591,362546857,205864172,130666515,39706704,273428279,36335560,116671199,Not Truck
49152000,444237186,1061253860,209660449,134582799,433549951,162618033,368410240,764491208,668595180,70239948,485418151,378032499,504125473,422453447,365483998,369980064,605269462,361477233,627129853,663090486,507879375,409539668,1179341494,458125502,1133324872,Not Truck
206176256,1082146012,647373605,685121278,592250944,591099085,1143721370,367973006,326367582,399460897,569152113,947059278,770430848,784291827,862997287,830776772,104437697,887843170,1284198100,879355709,1126461622,895453520,412890328,594538095,933700078,1304301316,Not Truck
122748928,806202786,838723973,1494002598,852028062,1173794422,871749139,1133922932,451960353,1083573470,955047760,154922134,991301836,1240358582,624309663,538073742,417429642,1311119998,1427490040,1240240130,623557840,1269045048,785154120,953075849,1368668554,1281611106,Not Truck
387055615,1194015068,577982500,1312103326,1006975125,863892512,1062709100,1073597771,828409915,791043825,1087100510,754427196,1136430870,846953583,855447176,1186508120,670531043,876189045,1145188398,968218889,660306181,336967452,174109813,517008630,452261315,784909603,Not Truck
991297536,476637504,171405796,257426554,214575507,89019674,143431154,156219047,154376742,192816290,101546271,45415809,138049130,149152658,105983434,57799816,125949075,159676342,158900948,223649447,75376942,68454477,79875802,269660560,337085147,161288536,Not Truck
791085055,1124328732,1067615752,897792954,612868864,861756205,586794729,1276521886,888421180,1217173596,1420131478,375027315,1080779036,103741800,1099784922,798533395,849723242,890542709,505634019,718515883,1292646246,577621794,817492369,859302267,597186300,941020968,Not Truck
649986047,411532870,1120145432,1328524182,320768691,598062403,1240859040,1149464328,856529064,1263776342,1099762098,1007170517,343332502,974127318,698055179,897419068,671955687,536729693,796366143,373706341,869089805,898597420,1047559479,448424841,1206125264,1453261444,Not Truck
1000275968,532114145,338366369,529380230,359298049,586677206,279891546,744574393,215063950,442029689,132561177,528761799,305436794,793591305,428105413,687753563,445678963,225439829,1021488858,1000775014,914510398,828015475,1164401850,516122628,1342666060,743146914,Not Truck
120979455,505383786,503679465,365891954,538967232,157639719,586024120,100410969,519480121,192281618,101481602,185855595,530184263,102873255,375411247,262493442,248647751,208398029,233124623,364407831,377263942,46172053,296713329,276732548,269771411,1302168030,Not Truck
979763199,526917571,332771513,216959592,43213600,146554014,218307847,303935461,129436395,36731773,149918839,287460080,425505298,228868498,237355156,220291453,142005964,402742866,59140675,299768068,359482221,472028927,778221182,513210019,191041678,815537078,Not Truck
987758592,525523039,1306342444,626230111,185619772,313042673,328428382,138993968,367876212,219429076,243844445,113523117,158074557,96960218,408703731,164439736,63951703,116910217,226830041,150726246,122960102,295876082,356083627,379878139,633381830,220288328,Not Truck
652083198,513237469,295304135,97491402,172515699,109397968,182452123,234202195,57324485,109795226,216945651,144392294,65072908,476046297,161427646,593777540,199765187,566733519,262189756,226452732,874793913,876395722,893007819,1173573648,451103383,904388382,Not Truck
518979583,819598470,775936295,758114899,1203859290,735462406,1271650622,1006466478,921216864,408343117,837017149,182994966,634058940,866572894,483311644,1273168594,1083627700,858093343,1043303684,980892718,597186151,967321378,793758819,1070172013,1295407748,882991697,Not Truck
431620096,1129650596,765714465,1266864566,1031606414,898208064,527687082,713256701,858692698,1145200784,733110140,827758762,1022268343,880376226,974658331,493167542,768722457,273620860,484139161,441293859,864188485,633561299,841437744,671625880,967744315,1099124366,Not Truck
269418496,263393052,544755600,1036531110,1172481518,804226947,372572816,1052222319,755048069,533188530,379387233,622370610,218630522,730544515,1105162172,525952103,837317268,937723791,1180548406,1107405350,1154154534,934729160,905358524,709123852,966696275,999191298,Not Truck
946864126,390455592,655009634,533599158,286806183,786853906,294273180,858485795,280076417,813489231,267302790,189305129,813963360,226939969,861749514,346569220,286584079,695148717,157562392,1101041224,16975025,788194199,782000328,833905191,995806326,1159777360,Not Truck
973996030,1029567391,796545011,515315039,930587401,602969744,974369633,925366593,563895032,985695623,504436706,599963845,345918079,911646526,1279597026,152731637,763105168,1239903728,971849736,568143745,447482667,1220378856,846083615,374377185,730985165,684585937,Not Truck
157679615,1032254470,824296157,1360890312,1078184890,1133100358,948329021,566178768,501728722,1065867057,1139239364,505423336,977950307,876727074,432493238,864623599,198650431,464599545,1423280984,886782459,669686585,740172434,856269292,1024376119,776321867,1163445804,Not Truck
814350335,1052527901,536435029,731915114,882643305,960324135,943776696,1147231904,412075927,897807456,797451498,653880059,442428986,665789464,1071753855,1023464057,1028620716,682352041,956930418,447516240,974920755,1245245622,811859758,370724730,393990778,1024419013,Not Truck
666763263,485691005,599364639,158946452,304969665,1369791488,835829013,215319183,824506925,643051381,498716599,895162778,441570143,924180492,600967594,492594088,1393802868,407192226,1022753221,154738795,514284076,670133785,442286710,213616680,790476278,1212527402,Not Truck
505413632,899138818,501638919,606931303,774649466,582603140,990651559,780612525,579209560,1248247184,582273980,175543023,558412870,640814658,556598829,106340364,1108317950,357138195,518667463,329404283,303652252,776276331,470357709,1028123386,962538209,705438993,Not Truck
181665791,1165093238,663774897,1062896733,687163766,775092707,1228257304,959958225,1116144012,825558400,936604385,328494874,510560929,1292889770,1107429402,409861193,444174584,1167520562,1016786303,1414325848,1243002908,715730202,852242439,1264484246,461776770,452643552,Not Truck
367853567,475918025,346334272,663134514,554025073,367093786,896894098,1250902762,1073786500,1107704028,900788858,1124145086,736189949,742742152,1211927314,886427092,275598746,545361531,297059828,318414370,881229102,461850002,1233042866,803963430,347641711,1133888368,Not Truck
715849727,439684069,439496330,326426026,783783299,654853165,681684718,350948633,353100386,1341150526,247596447,1165717604,1021492972,845161130,755257641,985156503,327561958,1088293598,238824198,1278020668,486779434,1285307296,235007851,909134438,863279974,900895865,Not Truck
1013776382,415375698,951459004,1017383046,686715677,945736058,552107712,537045421,1233394418,1233595392,905870818,1079572268,177520197,1043746790,332162193,827905814,389170343,454596589,1043397486,941964764,306812406,236835271,891268957,1011673753,1149347276,667286184,Not Truck
517537792,1004378789,571866478,561647411,755921360,991281926,613642260,558499182,251226235,995032677,755680682,612243072,797889413,383876807,800346637,949294295,566910569,307686721,1107903580,330557363,362903661,959328448,219075687,760473177,721387232,1118805736,Not Truck
1011548159,997690664,946223141,678989006,748672008,794433988,1131625824,588878784,1077737422,1083953000,935419491,739192421,1012316530,991523505,359935209,1090817578,822885530,1190356642,746443449,647687737,363910236,543025506,919790575,1039682819,653792772,1189246538,Not Truck
944832513,740653801,724217322,406970264,334129021,1009392191,783156271,668998348,434063901,525674184,882759274,878503067,508473528,140669608,765964987,565380394,1070698071,373830226,163661874,1219902624,809153515,1369975160,747383671,1211899440,1083960288,185925932,Not Truck
741605374,562221536,812437987,698767947,515774836,743659673,1327701358,1184804286,542464079,765378992,966431864,1116063704,931103797,261594852,769896734,825661069,691042396,1086865242,612833501,1042163012,804388909,1074061208,424839262,1150995902,1029152575,521485141,Not Truck
817430529,880459909,498203745,375572078,404375561,579501958,989353949,793789695,429723599,714973139,1017673243,1074389084,824583641,725387446,429833742,902050917,960110038,1202053934,665092706,835813274,694269348,949135554,732336130,837602567,1099528718,858209241,Not Truck
37683200,569096000,841401496,709915852,323808001,716503597,756473706,407298837,869494948,779989700,179371463,738159363,988747372,1121275764,1026789872,294426604,424057474,1024796548,734159107,736996491,829290046,1006754660,981166347,1026169465,1290689468,1321797010,Not Truck
593756159,517354052,208930710,69430064,31253595,123326032,559020291,95512419,266090153,456221597,259807943,285944908,160275681,196091723,135722627,47598517,121554979,141985320,201967529,253335246,86353124,269599850,72355558,198489752,225070871,611501696,Not Truck
565379071,365845860,227871853,402379629,482493405,118347728,473799511,13646445,370877516,866401861,619943249,891270363,29467561,856417784,312526854,860420186,246669459,263915993,383151083,476281386,190286752,399662829,152319988,257190397,201350094,216398745,Not Truck
83623936,410266883,217660783,63901750,39501059,341587183,223869187,621118206,177494114,396030254,1326968598,706024903,204974178,288900539,319082309,30192009,287551972,170444767,400243418,299743732,458874149,333859556,284438471,898792734,388464907,278401143,Not Truck
538574848,831367583,879282898,358001669,1272661272,930965207,548952868,1195835302,728474665,543623697,1214295330,1364808880,1018018661,886981657,1128507760,781559450,1032992797,1066442120,481218348,1014306574,141442729,983183452,1112636544,1183690370,801195427,897387370,Not Truck
96927744,184097109,913248953,826705088,664024083,240498105,512393835,581883425,817888751,880701060,859249063,1160937660,264816079,1264576144,1028841754,724736498,813509126,1318423498,1002238821,1107676502,1236106120,966190860,657227086,640714632,1160592150,957224180,Not Truck
982384640,612119012,485600310,406503169,260540360,889909689,527305680,561583336,77306038,152981450,335389567,494988469,462341675,649361386,292710625,672364890,293591013,222510510,532000668,223476914,1265932942,654576552,625639802,207341502,976191551,600414202,Not Truck
422838272,316386279,803367239,786811380,689756144,452978874,993182509,478656180,346242845,334545569,1183867000,1014688879,829152724,396451455,986495518,1367464260,855302460,304855277,1127745852,297427553,535299687,963058881,162972747,915986614,981373071,1333014926,Not Truck
635961344,327353631,198150862,225702510,74369471,166846476,106633778,292264627,134580884,335538834,240028916,285936211,157080092,404590914,82062495,494182496,114275345,481096028,311022125,1031034506,582624160,1314354980,1169046100,1030489865,1059991454,888288156,Not Truck
123273216,332267348,1005326887,396886605,1033071013,225489191,356555575,866453224,1324562606,805440272,1246954940,919957156,258963134,834477037,269994027,1469900448,883350102,346675501,723007733,1055018237,812355689,957198555,1071875881,1265411016,474280512,1022528395,Not Truck
188481535,416336544,360045395,198002759,563224590,91842431,733292863,892650669,1167398314,1100338780,69211415,260801119,164287935,437425534,418398679,203304946,270363773,275068606,345496213,213519033,556100689,557423233,468015047,448387611,629474574,763746633,Not Truck
627965951,490906975,365937713,322726966,134080353,803006561,353866142,200222964,739776964,318568584,684240798,884535648,1031277519,542801934,1001977934,1019690045,715561523,269811752,311611971,122163876,518577522,162858812,518880390,731299505,363526620,1227291354,Not Truck
817627135,1231682104,490677557,1159195464,686153852,562479195,492543735,574751957,1336831424,763412651,991239330,551296776,910086413,550285374,1057709970,800714177,546949633,665121779,484138938,1100173630,714822153,1156883084,862614361,896967492,731597591,825567525,Not Truck
990052351,577450682,1116346236,1171045854,632504876,1056603984,533530827,993145447,1063302518,950914664,623736358,802176199,791133251,472346540,426056020,439949454,1260177284,764974466,319357335,1142526992,1178113560,983055389,1141485562,830922206,1318565280,255873119,Not Truck
880279550,224736026,375156428,858532580,1291140268,1178619204,999969270,927252947,762184921,530069927,1096644818,1360862998,658108608,1068581508,121791069,951262043,1000015776,1158636564,1142066988,412224893,962421986,797888622,1085011258,1037409946,738872776,1308403182,Not Truck
178126847,345599045,630570129,882302498,1055845741,767516374,1049960628,625328803,1153882864,427606990,1070485367,1105022238,1180045906,1205318846,997450374,967623004,1136105232,1057094207,192478138,1157714140,516668774,511630975,824704287,860060352,392167958,768138077,Not Truck
989790206,622137902,271088331,684824246,678430727,991980866,899398709,596155814,861080666,480674803,988988530,1002011800,849616123,381938764,1143064520,636521310,820819544,879512569,1164006652,468393666,312825732,514684649,710390672,928308626,790789456,1068482836,Not Truck
577372160,453834263,913581845,1048550457,727641501,1366029770,1072319927,1461850782,614763975,1258548702,992401031,411108198,515618302,1032103566,907077468,821016389,1466727700,489216776,1065280671,1138570818,1120682006,243531736,1028670411,251337827,914054271,592036236,Not Truck
903217152,941005119,872052076,1016526356,848641160,654927480,990007374,535428812,1365303400,903144560,530339246,764631446,800110796,464502683,431936192,929283530,522118587,664082892,759557012,341702425,963356853,940059981,1082535492,494795789,748473950,234258814,Not Truck
69271551,1106046226,1069766479,666889601,882887305,1057110098,1007253049,930023960,720446322,430449029,789596362,690260712,212500598,1102648126,953922558,1440022988,160715725,437579734,1270592104,958342774,307787502,937894165,832571434,1133896620,952830967,876785593,Not Truck
516751359,349253706,363491718,233679918,460842980,518953459,141270764,374921975,460310200,628393849,630924180,702676492,458434066,267001622,401749008,460183359,353820678,270174335,546930867,490389466,210373112,498601676,279758810,689178528,286068603,911621363,Not Truck
882311168,882748408,538411231,994521728,208537756,920110876,1142138284,424669995,298432249,1090193726,348250244,1061488750,722904342,292854947,991668814,248014067,1088988558,518958615,769524549,599872755,435258615,742927021,856438012,625185214,662045457,343415402,Not Truck
946864126,713007405,1062526725,550044204,215605168,869630770,910548460,566818704,575764349,538942545,857007554,1132388420,995070564,927627925,940079665,1252827210,1096378734,230003654,1020741296,926940153,1137965002,992485581,940841670,864458646,1116507170,1148163956,Not Truck
1071775745,384011587,640981032,389594868,396380915,601333929,766226614,867196511,636276203,718840198,92388107,249353482,181940017,396098304,601129156,309251496,598031331,760131390,622988530,683603259,327535959,593123005,985910515,882712100,728735905,1384922860,Not Truck
1069285374,878662325,550493640,193128548,225162564,495815161,415001670,420896912,646044030,487309142,369868090,271143302,518937585,89860395,290106343,467906742,310831762,337180063,99794081,769684455,645633978,1035194181,372313240,723064506,917116111,303942039,Not Truck
532938751,657193803,1197152462,649581169,1046462190,993529653,660641754,1184416296,560374159,973602899,566520817,1010697512,614349637,717002559,295458333,1067461789,322820404,1352493844,437666881,1091345552,288811995,152280409,432261863,652382540,629184373,439879689,Not Truck
528744447,332366746,603785282,506082614,301128253,103132385,627195640,119956769,724331918,326585430,472373324,84599970,790318806,313299945,1146904512,1126672126,1029078935,544602096,204615556,1351462728,1412889106,928134824,1210519672,694773755,1024023378,904444847,Not Truck
580911103,714878883,451109192,285953342,170959508,519132079,359749510,285685830,140880138,224147390,450968220,364274671,404087140,127683252,29047311,747711075,86481152,667888983,167412625,69075379,627873022,818583217,997975912,459258160,966123466,1138699164,Not Truck
116326399,1146972904,245508895,854111052,239269674,879707515,231665644,1020918897,237650922,968960026,253703394,818436792,226530049,908795557,351936405,687233522,477919959,1056814516,621380191,959730560,1121652682,1268004826,826378535,1143231274,981881914,1083693230,Not Truck
791871488,709093122,866195279,574348765,420969163,995857289,577181663,696854331,209953324,557946377,753739481,934946464,710169242,115612228,157212975,1326000192,974570875,1029392741,165463715,741813203,511280459,1471657758,591736970,791559702,820941973,591986539,Not Truck
318504960,861202249,773560517,1247676682,500047102,711388208,1054997124,1040804124,1129886952,1008188663,535586286,318526096,525546943,1104788258,435595382,966017904,995291813,1091204332,712753611,1033113357,1243504136,1355478116,1276695118,1111699224,1063181466,1099024722,Not Truck
254476287,905829053,124251028,384464741,627532040,763279134,1419158692,1122567266,440914939,832425354,981593044,805621575,990144927,582835172,962803912,536555551,581353335,244913056,551153750,824864158,561899807,337802071,644928018,572974001,1014986645,303454641,Not Truck
288489471,304944771,143376757,458454877,94539081,496371918,405168983,418823291,399243759,373201128,289921919,482161338,130802582,524684803,132916500,771507823,141064051,697035558,195524423,661426047,378339773,1085655088,360188621,685999345,844289782,878789218,Not Truck
923926527,266938944,658052516,539282469,1000777411,820313402,1258536772,1118452140,288023949,723454448,827595290,633349464,1349178998,150584829,445843089,963953140,631411763,677133110,788138794,570630511,838339365,1304432508,926443259,688486133,283811213,954134321,Not Truck
148963328,409451087,1000150760,913126037,1147022594,1079444736,262443275,1162667474,804792622,663902145,141683284,1097552642,271179966,626150737,921742891,575415769,731397053,1212757828,1028864327,152698859,1100536780,249978105,1180856858,258069446,859354810,499201924,Not Truck
271253503,1185478336,1028588556,1335246618,339822375,332957410,779897096,378531534,872100838,719892295,468673607,576818492,486335260,938708766,766562404,1054743854,1241091308,690173472,975589955,1251722710,1190587432,758829780,456554029,1288404690,275805918,431285873,Not Truck
307101695,340200314,299083945,614834421,522369715,949087702,685418256,282767650,932245366,174397077,425779573,563061778,848110272,1348559046,911552545,1085128446,782395493,698836132,537819713,500226312,331115330,1065019822,1296862136,776390466,954077764,484809472,Not Truck
842530815,476985815,482597922,742369349,1020191062,749600440,1224494926,1167988904,758754740,858478308,650709930,866758843,619527359,872040759,226481203,629125023,1039754756,404304977,244984109,263258576,342630205,366332567,725740774,971078190,1093784954,444732396,Not Truck
880345086,843246906,162280945,747029878,984432656,892166040,355981926,1445557322,1077655320,827980467,870733499,1320245296,279528813,314989363,827174995,703597931,1115335386,914075803,1034935624,923904685,1180011290,1313382838,789038887,821400990,732487354,870030059,Not Truck
63045631,83408007,851747074,284941556,498058592,1401045598,921193471,1055075046,320616098,79311936,1069593309,540842709,1452609968,392908403,341966816,1030229810,746158048,871521846,1167714538,1086979036,663941375,805078359,626460864,1075660120,1093636688,1087081128,Not Truck
112721919,324312922,200594364,382524035,810044609,476404705,1086091072,431802880,135531165,1095122042,982538858,779192031,130656818,741214281,249795590,700181362,423829203,427208891,195785303,458641821,132899203,261608551,282478923,201698381,59203878,158201827,Not Truck
50397183,910271242,324428377,592171250,725605857,882005034,637483610,955515563,763780356,745160556,949558662,1288078664,452153005,535397028,1290954234,598743257,232856425,289624242,169130920,82211522,338420933,299324414,284274836,639240478,973253320,871863104,Not Truck
12320767,526577026,282310117,719631550,988338352,1040601478,395912769,370553954,440105653,993323711,707128851,930433323,340728008,527748416,814476168,692989136,227262402,193847129,293238424,226934390,330301806,303655888,408701691,361265269,519155815,602344423,Not Truck
453378048,216719530,975095624,831957025,572369518,1230125264,495897214,796388861,549431003,795228157,661427886,583642216,722583991,1218132832,952943011,668272140,1000060598,690205750,1062878627,414817937,529447456,844612655,908418107,1005393084,411452984,330783720,Not Truck
691273729,453753716,142584371,747735168,528495745,319312893,253067173,1050744505,827114703,1045522188,776612182,183706134,402301853,452297241,25920130,96353801,385015907,261630070,173948155,299118502,310434361,301409351,202471077,481790181,202675884,373433173,Not Truck
809107455,265416195,275101944,436088313,246774213,246256436,825398099,973020133,486039085,279897845,489111607,777444412,357910066,358996412,151950547,505331478,112251469,476640841,73844198,376561461,140193605,702331956,445273716,1085562640,885816433,597318195,Not Truck
249757695,159603425,656016888,568035968,195634131,517807375,500937161,291406061,1167636080,628098989,762719168,305287524,286658962,103234376,114750345,290414818,315884462,544092490,247509230,428743190,33912806,259239184,690206216,352956483,511045122,782645541,Not Truck
247398400,1020541715,521894621,542638040,333593059,871724295,1222655018,939194304,999413087,425700106,1330058342,1132550378,972693031,1204667786,1160187900,925314757,927860305,953761124,860081287,600265125,680649110,1096317778,861407630,911230703,1063830117,875205827,Not Truck
